weekDay,timeInHour,timeInMin,numOfpeople,numOfpeopleNextmin
7,12,50,11,8
7,12,51,8,13
7,12,52,13,12
7,12,53,12,11
7,12,54,11,11
7,12,55,11,11
7,12,56,11,18
7,12,57,18,10
7,12,58,10,9
7,12,59,9,10
7,13,0,10,17
7,13,1,17,13
7,13,2,13,16
7,13,3,16,12
7,13,4,12,12
7,13,5,12,17
7,13,6,17,9
7,13,7,9,8
7,13,8,8,5
7,13,9,5,6
7,13,10,6,7
7,13,11,7,13
7,13,12,13,8
7,13,13,8,15
7,13,14,15,11
7,13,15,11,8
7,13,16,8,9
7,13,17,9,11
7,13,18,11,15
7,13,19,15,8
7,13,20,8,12
7,13,21,12,7
7,13,22,7,11
7,13,23,11,8
7,13,24,8,12
7,13,25,12,12
7,13,26,12,12
7,13,27,12,14
7,13,28,14,13
7,13,29,13,11
7,13,30,11,8
7,13,31,8,8
7,13,32,8,9
7,13,33,9,12
7,13,34,12,7
7,13,35,7,5
7,13,36,5,10
7,13,37,10,9
7,13,38,9,15
7,13,39,15,15
7,13,40,15,9
7,13,41,9,9
7,13,42,9,10
7,13,43,10,13
7,13,44,13,15
7,13,45,15,8
7,13,46,8,15
7,13,47,15,9
7,13,48,9,9
7,13,49,9,17
7,13,50,17,15
7,13,51,15,12
7,13,52,12,11
7,13,53,11,10
7,13,54,10,18
7,13,55,18,15
7,13,56,15,10
7,13,57,10,17
7,13,58,17,17
7,13,59,17,14
7,14,0,14,15
7,14,1,15,12
7,14,2,12,14
7,14,3,14,19
7,14,4,19,18
7,14,5,18,11
7,14,6,11,14
7,14,7,14,17
7,14,8,17,15
7,14,9,15,16
7,14,10,16,21
7,14,11,21,21
7,14,12,21,10
7,14,13,10,14
7,14,14,14,10
7,14,15,10,13
7,14,16,13,11
7,14,17,11,14
7,14,18,14,16
7,14,19,16,15
7,14,20,15,14
7,14,21,14,7
7,14,22,7,9
7,14,23,9,16
7,14,24,16,18
7,14,25,18,11
7,14,26,11,12
7,14,27,12,13
7,14,28,13,10
7,14,29,10,10
7,14,30,10,15
7,14,31,15,21
7,14,32,21,24
7,14,33,24,23
7,14,34,23,21
7,14,35,21,19
7,14,36,19,25
7,14,37,25,22
7,14,38,22,20
7,14,39,20,23
7,14,40,23,26
7,14,41,26,22
7,14,42,22,23
7,14,43,23,15
7,14,44,15,19
7,14,45,19,23
7,14,46,23,15
7,14,47,15,20
7,14,48,20,10
7,14,49,10,12
7,14,50,12,11
7,14,51,11,13
7,14,52,13,11
7,14,53,11,14
7,14,54,14,10
7,14,55,10,15
7,14,56,15,16
7,14,57,16,9
7,14,58,9,16
7,14,59,16,10
7,15,0,10,22
7,15,1,22,16
7,15,2,16,21
7,15,3,21,24
7,15,4,24,22
7,15,5,22,19
7,15,6,19,18
7,15,7,18,22
7,15,8,22,20
7,15,9,20,21
7,15,10,21,20
7,15,11,20,21
7,15,12,21,17
7,15,13,17,19
7,15,14,19,22
7,15,15,22,19
7,15,16,19,15
7,15,17,15,14
7,15,18,14,18
7,15,19,18,22
7,15,20,22,21
7,15,21,21,20
7,15,22,20,22
7,15,23,22,23
7,15,24,23,25
7,15,25,25,20
7,15,26,20,29
7,15,27,29,20
7,15,28,20,27
7,15,29,27,29
7,15,30,29,29
7,15,31,29,32
7,15,32,32,27
7,15,33,27,32
7,15,34,32,26
7,15,35,26,33
7,15,36,33,17
7,15,37,17,21
7,15,38,21,23
7,15,39,23,21
7,15,40,21,25
7,15,41,25,16
7,15,42,16,19
7,15,43,19,17
7,15,44,17,20
7,15,45,20,22
7,15,46,22,20
7,15,47,20,15
7,15,48,15,23
7,15,49,23,24
7,15,50,24,19
7,15,51,19,24
7,15,52,24,19
7,15,53,19,23
7,15,54,23,23
7,15,55,23,28
7,15,56,28,24
7,15,57,24,29
7,15,58,29,23
7,15,59,23,27
7,16,0,27,25
7,16,1,25,32
7,16,2,32,28
7,16,3,28,33
7,16,4,33,33
7,16,5,33,33
7,16,6,33,33
7,16,7,33,36
7,16,8,36,31
7,16,9,31,29
7,16,10,29,37
7,16,11,37,36
7,16,12,36,23
7,16,13,23,27
7,16,14,27,26
7,16,15,26,21
7,16,16,21,20
7,16,17,20,20
7,16,18,20,26
7,16,19,26,21
7,16,20,21,22
7,16,21,22,19
7,16,22,19,20
7,16,23,20,20
7,16,24,20,32
7,16,25,32,29
7,16,26,29,31
7,16,27,31,25
7,16,28,25,30
7,16,29,30,28
7,16,30,28,36
7,16,31,36,37
7,16,32,37,31
7,16,33,31,35
7,16,34,35,32
7,16,35,32,31
7,16,36,31,48
7,16,37,48,40
7,16,38,40,44
7,16,39,44,46
7,16,40,46,44
7,16,41,44,49
7,16,42,49,54
7,16,43,54,53
7,16,44,53,54
7,16,45,54,50
7,16,46,50,57
7,16,47,57,50
7,16,48,50,48
7,16,49,48,42
7,16,50,42,48
7,16,51,48,47
7,16,52,47,45
7,16,53,45,51
7,16,54,51,37
7,16,55,37,35
7,16,56,35,38
7,16,57,38,33
7,16,58,33,37
7,16,59,37,33
7,17,0,33,28
7,17,1,28,31
7,17,2,31,25
7,17,3,25,33
7,17,4,33,29
7,17,5,29,25
7,17,6,25,22
7,17,7,22,26
7,17,8,26,21
7,17,9,21,26
7,17,10,26,27
7,17,11,27,27
7,17,12,27,23
7,17,13,23,21
7,17,14,21,19
7,17,15,19,16
7,17,16,16,18
7,17,17,18,17
7,17,18,17,9
7,17,19,9,15
7,17,20,15,13
7,17,21,13,12
7,17,22,12,15
7,17,23,15,8
7,17,24,8,11
7,17,25,11,14
7,17,26,14,13
7,17,27,13,11
7,17,28,11,8
7,17,29,8,5
7,17,30,5,6
7,17,31,6,13
7,17,32,13,12
7,17,33,12,14
7,17,34,14,13
7,17,35,13,11
7,17,36,11,19
7,17,37,19,19
7,17,38,19,24
7,17,39,24,20
7,17,40,20,17
7,17,41,17,20
7,17,42,20,27
7,17,43,27,29
7,17,44,29,21
7,17,45,21,25
7,17,46,25,26
7,17,47,26,20
7,17,48,20,32
7,17,49,32,23
7,17,50,23,29
7,17,51,29,28
7,17,52,28,29
7,17,53,29,25
7,17,54,25,41
7,17,55,41,35
7,17,56,35,44
7,17,57,44,42
7,17,58,42,38
7,17,59,38,42
7,18,0,42,45
7,18,1,45,41
7,18,2,41,46
7,18,3,46,42
7,18,4,42,46
7,18,5,46,40
7,18,6,40,48
7,18,7,48,43
7,18,8,43,47
7,18,9,47,50
7,18,10,50,49
7,18,11,49,50
7,18,12,50,51
7,18,13,51,53
7,18,14,53,59
7,18,15,59,52
7,18,16,52,51
7,18,17,51,52
7,18,18,52,60
7,18,19,60,64
7,18,20,64,62
7,18,21,62,62
7,18,22,62,66
7,18,23,66,63
7,18,24,63,66
7,18,25,66,69
7,18,26,69,72
7,18,27,72,74
7,18,28,74,67
7,18,29,67,71
7,18,30,71,63
7,18,31,63,66
7,18,32,66,69
7,18,33,69,65
7,18,34,65,70
7,18,35,70,72
7,18,36,72,58
7,18,37,58,57
7,18,38,57,55
7,18,39,55,53
7,18,40,53,61
7,18,41,61,53
7,18,42,53,49
7,18,43,49,45
7,18,44,45,44
7,18,45,44,46
7,18,46,46,43
7,18,47,43,46
7,18,48,46,35
7,18,49,35,33
7,18,50,33,36
7,18,51,36,31
7,18,52,31,38
7,18,53,38,33
7,18,54,33,28
7,18,55,28,23
7,18,56,23,22
7,18,57,22,21
7,18,58,21,22
7,18,59,22,22
7,19,0,22,24
7,19,1,24,22
7,19,2,22,24
7,19,3,24,23
7,19,4,23,18
7,19,5,18,19
7,19,6,19,19
7,19,7,19,16
7,19,8,16,22
7,19,9,22,13
7,19,10,13,21
7,19,11,21,18
7,19,12,18,22
7,19,13,22,16
7,19,14,16,20
7,19,15,20,15
7,19,16,15,23
7,19,17,23,18
7,19,18,18,16
7,19,19,16,14
7,19,20,14,14
7,19,21,14,16
7,19,22,16,19
7,19,23,19,17
7,19,24,17,17
7,19,25,17,15
7,19,26,15,11
7,19,27,11,11
7,19,28,11,10
7,19,29,10,17
7,19,30,17,10
7,19,31,10,14
7,19,32,14,11
7,19,33,11,16
7,19,34,16,11
7,19,35,11,8
7,19,36,8,11
7,19,37,11,6
7,19,38,6,7
7,19,39,7,7
7,19,40,7,6
7,19,41,6,8
7,19,42,8,12
7,19,43,12,7
7,19,44,7,9
7,19,45,9,6
7,19,46,6,10
7,19,47,10,11
7,19,48,11,5
7,19,49,5,9
7,19,50,9,7
7,19,51,7,7
7,19,52,7,8
7,19,53,8,9
7,19,54,9,2
7,19,55,2,8
7,19,56,8,7
7,19,57,7,8
7,19,58,8,11
7,19,59,11,7
1,9,0,0,6
1,9,1,6,0
1,9,2,0,5
1,9,3,5,9
1,9,4,9,3
1,9,5,3,4
1,9,6,4,4
1,9,7,4,9
1,9,8,9,5
1,9,9,5,5
1,9,10,5,0
1,9,11,0,4
1,9,12,4,10
1,9,13,10,10
1,9,14,10,8
1,9,15,8,8
1,9,16,8,13
1,9,17,13,6
1,9,18,6,9
1,9,19,9,11
1,9,20,11,5
1,9,21,5,8
1,9,22,8,6
1,9,23,6,11
1,9,24,11,14
1,9,25,14,8
1,9,26,8,5
1,9,27,5,12
1,9,28,12,9
1,9,29,9,8
1,9,30,8,7
1,9,31,7,10
1,9,32,10,10
1,9,33,10,9
1,9,34,9,5
1,9,35,5,7
1,9,36,7,18
1,9,37,18,16
1,9,38,16,14
1,9,39,14,15
1,9,40,15,19
1,9,41,19,19
1,9,42,19,21
1,9,43,21,24
1,9,44,24,15
1,9,45,15,23
1,9,46,23,23
1,9,47,23,21
1,9,48,21,17
1,9,49,17,14
1,9,50,14,14
1,9,51,14,9
1,9,52,9,15
1,9,53,15,8
1,9,54,8,12
1,9,55,12,5
1,9,56,5,6
1,9,57,6,14
1,9,58,14,5
1,9,59,5,14
1,10,0,0,32
1,10,1,32,28
1,10,2,28,34
1,10,3,34,36
1,10,4,36,29
1,10,5,29,35
1,10,6,35,42
1,10,7,42,35
1,10,8,35,43
1,10,9,43,40
1,10,10,40,43
1,10,11,43,42
1,10,12,42,54
1,10,13,54,48
1,10,14,48,48
1,10,15,48,54
1,10,16,54,50
1,10,17,50,46
1,10,18,46,54
1,10,19,54,47
1,10,20,47,51
1,10,21,51,46
1,10,22,46,47
1,10,23,47,53
1,10,24,53,36
1,10,25,36,42
1,10,26,42,37
1,10,27,37,40
1,10,28,40,40
1,10,29,40,44
1,10,30,44,44
1,10,31,44,40
1,10,32,40,36
1,10,33,36,44
1,10,34,44,41
1,10,35,41,44
1,10,36,44,35
1,10,37,35,36
1,10,38,36,39
1,10,39,39,33
1,10,40,33,32
1,10,41,32,36
1,10,42,36,44
1,10,43,44,35
1,10,44,35,40
1,10,45,40,42
1,10,46,42,43
1,10,47,43,41
1,10,48,41,47
1,10,49,47,54
1,10,50,54,54
1,10,51,54,50
1,10,52,50,52
1,10,53,52,54
1,10,54,54,47
1,10,55,47,48
1,10,56,48,54
1,10,57,54,46
1,10,58,46,45
1,10,59,45,49
1,11,0,49,63
1,11,1,63,58
1,11,2,58,61
1,11,3,61,58
1,11,4,58,60
1,11,5,60,61
1,11,6,61,51
1,11,7,51,52
1,11,8,52,59
1,11,9,59,58
1,11,10,58,57
1,11,11,57,51
1,11,12,51,63
1,11,13,63,63
1,11,14,63,57
1,11,15,57,61
1,11,16,61,63
1,11,17,63,58
1,11,18,58,61
1,11,19,61,61
1,11,20,61,65
1,11,21,65,64
1,11,22,64,64
1,11,23,64,66
1,11,24,66,72
1,11,25,72,72
1,11,26,72,71
1,11,27,71,71
1,11,28,71,76
1,11,29,76,70
1,11,30,70,47
1,11,31,47,51
1,11,32,51,52
1,11,33,52,54
1,11,34,54,51
1,11,35,51,54
1,11,36,54,41
1,11,37,41,38
1,11,38,38,42
1,11,39,42,39
1,11,40,39,42
1,11,41,42,38
1,11,42,38,37
1,11,43,37,36
1,11,44,36,33
1,11,45,33,35
1,11,46,35,38
1,11,47,38,34
1,11,48,34,32
1,11,49,32,28
1,11,50,28,33
1,11,51,33,30
1,11,52,30,34
1,11,53,34,28
1,11,54,28,25
1,11,55,25,31
1,11,56,31,32
1,11,57,32,33
1,11,58,33,26
1,11,59,26,27
1,12,0,27,23
1,12,1,23,24
1,12,2,24,24
1,12,3,24,30
1,12,4,30,32
1,12,5,32,24
1,12,6,24,25
1,12,7,25,22
1,12,8,22,22
1,12,9,22,27
1,12,10,27,29
1,12,11,29,29
1,12,12,29,23
1,12,13,23,23
1,12,14,23,27
1,12,15,27,25
1,12,16,25,25
1,12,17,25,27
1,12,18,27,28
1,12,19,28,23
1,12,20,23,22
1,12,21,22,25
1,12,22,25,26
1,12,23,26,30
1,12,24,30,33
1,12,25,33,31
1,12,26,31,27
1,12,27,27,29
1,12,28,29,34
1,12,29,34,27
1,12,30,27,20
1,12,31,20,27
1,12,32,27,26
1,12,33,26,23
1,12,34,23,23
1,12,35,23,26
1,12,36,26,22
1,12,37,22,31
1,12,38,31,27
1,12,39,27,26
1,12,40,26,30
1,12,41,30,27
1,12,42,27,30
1,12,43,30,29
1,12,44,29,21
1,12,45,21,27
1,12,46,27,21
1,12,47,21,28
1,12,48,28,23
1,12,49,23,23
1,12,50,23,24
1,12,51,24,28
1,12,52,28,29
1,12,53,29,26
1,12,54,26,29
1,12,55,29,31
1,12,56,31,27
1,12,57,27,26
1,12,58,26,30
1,12,59,30,30
1,13,0,30,27
1,13,1,27,32
1,13,2,32,30
1,13,3,30,31
1,13,4,31,31
1,13,5,31,30
1,13,6,30,20
1,13,7,20,21
1,13,8,21,28
1,13,9,28,24
1,13,10,24,22
1,13,11,22,27
1,13,12,27,22
1,13,13,22,25
1,13,14,25,28
1,13,15,28,26
1,13,16,26,29
1,13,17,29,26
1,13,18,26,22
1,13,19,22,26
1,13,20,26,21
1,13,21,21,27
1,13,22,27,30
1,13,23,30,25
1,13,24,25,32
1,13,25,32,29
1,13,26,29,25
1,13,27,25,28
1,13,28,28,28
1,13,29,28,25
1,13,30,25,27
1,13,31,27,29
1,13,32,29,26
1,13,33,26,29
1,13,34,29,24
1,13,35,24,22
1,13,36,22,28
1,13,37,28,27
1,13,38,27,31
1,13,39,31,25
1,13,40,25,24
1,13,41,24,28
1,13,42,28,26
1,13,43,26,29
1,13,44,29,29
1,13,45,29,22
1,13,46,22,27
1,13,47,27,25
1,13,48,25,28
1,13,49,28,23
1,13,50,23,24
1,13,51,24,26
1,13,52,26,31
1,13,53,31,32
1,13,54,32,30
1,13,55,30,24
1,13,56,24,26
1,13,57,26,29
1,13,58,29,31
1,13,59,31,29
1,14,0,29,32
1,14,1,32,28
1,14,2,28,34
1,14,3,34,29
1,14,4,29,27
1,14,5,27,32
1,14,6,32,30
1,14,7,30,32
1,14,8,32,35
1,14,9,35,31
1,14,10,31,35
1,14,11,35,32
1,14,12,32,22
1,14,13,22,23
1,14,14,23,26
1,14,15,26,25
1,14,16,25,24
1,14,17,24,27
1,14,18,27,29
1,14,19,29,22
1,14,20,22,30
1,14,21,30,29
1,14,22,29,26
1,14,23,26,30
1,14,24,30,34
1,14,25,34,31
1,14,26,31,28
1,14,27,28,28
1,14,28,28,26
1,14,29,26,34
1,14,30,34,31
1,14,31,31,32
1,14,32,32,36
1,14,33,36,37
1,14,34,37,33
1,14,35,33,31
1,14,36,31,40
1,14,37,40,37
1,14,38,37,40
1,14,39,40,39
1,14,40,39,38
1,14,41,38,39
1,14,42,39,36
1,14,43,36,29
1,14,44,29,34
1,14,45,34,35
1,14,46,35,33
1,14,47,33,34
1,14,48,34,30
1,14,49,30,24
1,14,50,24,23
1,14,51,23,31
1,14,52,31,30
1,14,53,30,29
1,14,54,29,25
1,14,55,25,33
1,14,56,33,33
1,14,57,33,28
1,14,58,28,26
1,14,59,26,26
1,15,0,26,30
1,15,1,30,32
1,15,2,32,37
1,15,3,37,38
1,15,4,38,39
1,15,5,39,35
1,15,6,35,32
1,15,7,32,34
1,15,8,34,38
1,15,9,38,37
1,15,10,37,41
1,15,11,41,37
1,15,12,37,30
1,15,13,30,28
1,15,14,28,32
1,15,15,32,28
1,15,16,28,37
1,15,17,37,32
1,15,18,32,33
1,15,19,33,37
1,15,20,37,42
1,15,21,42,37
1,15,22,37,42
1,15,23,42,42
1,15,24,42,38
1,15,25,38,38
1,15,26,38,42
1,15,27,42,41
1,15,28,41,44
1,15,29,44,42
1,15,30,42,40
1,15,31,40,41
1,15,32,41,48
1,15,33,48,42
1,15,34,42,45
1,15,35,45,49
1,15,36,49,34
1,15,37,34,32
1,15,38,32,35
1,15,39,35,40
1,15,40,40,32
1,15,41,32,39
1,15,42,39,37
1,15,43,37,37
1,15,44,37,38
1,15,45,38,35
1,15,46,35,31
1,15,47,31,33
1,15,48,33,38
1,15,49,38,35
1,15,50,35,39
1,15,51,39,39
1,15,52,39,39
1,15,53,39,39
1,15,54,39,35
1,15,55,35,41
1,15,56,41,38
1,15,57,38,35
1,15,58,35,38
1,15,59,38,43
1,16,0,43,46
1,16,1,46,49
1,16,2,49,47
1,16,3,47,40
1,16,4,40,43
1,16,5,43,41
1,16,6,41,52
1,16,7,52,43
1,16,8,43,52
1,16,9,52,51
1,16,10,51,44
1,16,11,44,50
1,16,12,50,40
1,16,13,40,38
1,16,14,38,40
1,16,15,40,43
1,16,16,43,38
1,16,17,38,38
1,16,18,38,41
1,16,19,41,34
1,16,20,34,37
1,16,21,37,39
1,16,22,39,42
1,16,23,42,42
1,16,24,42,48
1,16,25,48,49
1,16,26,49,40
1,16,27,40,44
1,16,28,44,41
1,16,29,41,43
1,16,30,43,54
1,16,31,54,47
1,16,32,47,52
1,16,33,52,47
1,16,34,47,54
1,16,35,54,49
1,16,36,49,55
1,16,37,55,63
1,16,38,63,59
1,16,39,59,63
1,16,40,63,58
1,16,41,58,62
1,16,42,62,64
1,16,43,64,67
1,16,44,67,63
1,16,45,63,69
1,16,46,69,72
1,16,47,72,66
1,16,48,66,65
1,16,49,65,58
1,16,50,58,57
1,16,51,57,60
1,16,52,60,60
1,16,53,60,66
1,16,54,66,53
1,16,55,53,50
1,16,56,50,49
1,16,57,49,51
1,16,58,51,50
1,16,59,50,48
1,17,0,48,47
1,17,1,47,43
1,17,2,43,47
1,17,3,47,49
1,17,4,49,43
1,17,5,43,44
1,17,6,44,41
1,17,7,41,40
1,17,8,40,40
1,17,9,40,39
1,17,10,39,43
1,17,11,43,40
1,17,12,40,36
1,17,13,36,38
1,17,14,38,31
1,17,15,31,33
1,17,16,33,37
1,17,17,37,38
1,17,18,38,25
1,17,19,25,28
1,17,20,28,28
1,17,21,28,26
1,17,22,26,31
1,17,23,31,23
1,17,24,23,24
1,17,25,24,22
1,17,26,22,25
1,17,27,25,23
1,17,28,23,23
1,17,29,23,22
1,17,30,22,23
1,17,31,23,22
1,17,32,22,23
1,17,33,23,26
1,17,34,26,24
1,17,35,24,28
1,17,36,28,36
1,17,37,36,39
1,17,38,39,32
1,17,39,32,32
1,17,40,32,31
1,17,41,31,31
1,17,42,31,41
1,17,43,41,39
1,17,44,39,43
1,17,45,43,36
1,17,46,36,39
1,17,47,39,41
1,17,48,41,47
1,17,49,47,38
1,17,50,38,47
1,17,51,47,40
1,17,52,40,43
1,17,53,43,45
1,17,54,45,57
1,17,55,57,50
1,17,56,50,52
1,17,57,52,58
1,17,58,58,57
1,17,59,57,54
1,18,0,54,55
1,18,1,55,61
1,18,2,61,58
1,18,3,58,62
1,18,4,62,64
1,18,5,64,61
1,18,6,61,62
1,18,7,62,60
1,18,8,60,58
1,18,9,58,61
1,18,10,61,60
1,18,11,60,67
1,18,12,67,73
1,18,13,73,67
1,18,14,67,73
1,18,15,73,72
1,18,16,72,68
1,18,17,68,67
1,18,18,67,83
1,18,19,83,79
1,18,20,79,81
1,18,21,81,82
1,18,22,82,76
1,18,23,76,75
1,18,24,75,81
1,18,25,81,80
1,18,26,80,88
1,18,27,88,86
1,18,28,86,82
1,18,29,82,80
1,18,30,80,78
1,18,31,78,79
1,18,32,79,87
1,18,33,87,82
1,18,34,82,82
1,18,35,82,78
1,18,36,78,69
1,18,37,69,74
1,18,38,74,68
1,18,39,68,69
1,18,40,69,70
1,18,41,70,75
1,18,42,75,58
1,18,43,58,60
1,18,44,60,55
1,18,45,55,63
1,18,46,63,57
1,18,47,57,63
1,18,48,63,51
1,18,49,51,54
1,18,50,54,51
1,18,51,51,49
1,18,52,49,51
1,18,53,51,46
1,18,54,46,43
1,18,55,43,37
1,18,56,37,38
1,18,57,38,38
1,18,58,38,41
1,18,59,41,39
1,19,0,39,38
1,19,1,38,30
1,19,2,30,30
1,19,3,30,37
1,19,4,37,33
1,19,5,33,37
1,19,6,37,31
1,19,7,31,28
1,19,8,28,34
1,19,9,34,37
1,19,10,37,34
1,19,11,34,29
1,19,12,29,30
1,19,13,30,36
1,19,14,36,35
1,19,15,35,38
1,19,16,38,33
1,19,17,33,29
1,19,18,29,33
1,19,19,33,27
1,19,20,27,25
1,19,21,25,33
1,19,22,33,29
1,19,23,29,34
1,19,24,34,26
1,19,25,26,32
1,19,26,32,32
1,19,27,32,23
1,19,28,23,30
1,19,29,30,24
1,19,30,24,28
1,19,31,28,28
1,19,32,28,30
1,19,33,30,24
1,19,34,24,24
1,19,35,24,27
1,19,36,27,28
1,19,37,28,26
1,19,38,26,21
1,19,39,21,21
1,19,40,21,21
1,19,41,21,28
1,19,42,28,25
1,19,43,25,27
1,19,44,27,23
1,19,45,23,21
1,19,46,21,25
1,19,47,25,27
1,19,48,27,22
1,19,49,22,23
1,19,50,23,19
1,19,51,19,17
1,19,52,17,21
1,19,53,21,22
1,19,54,22,23
1,19,55,23,20
1,19,56,20,20
1,19,57,20,19
1,19,58,19,24
1,19,59,24,22
2,9,0,0,1
2,9,1,1,3
2,9,2,3,0
2,9,3,0,3
2,9,4,3,2
2,9,5,2,5
2,9,6,5,2
2,9,7,2,9
2,9,8,9,5
2,9,9,5,1
2,9,10,1,4
2,9,11,4,9
2,9,12,9,10
2,9,13,10,6
2,9,14,6,9
2,9,15,9,11
2,9,16,11,5
2,9,17,5,12
2,9,18,12,10
2,9,19,10,8
2,9,20,8,7
2,9,21,7,12
2,9,22,12,6
2,9,23,6,8
2,9,24,8,6
2,9,25,6,10
2,9,26,10,12
2,9,27,12,6
2,9,28,6,12
2,9,29,12,8
2,9,30,8,14
2,9,31,14,9
2,9,32,9,7
2,9,33,7,7
2,9,34,7,6
2,9,35,6,9
2,9,36,9,15
2,9,37,15,18
2,9,38,18,16
2,9,39,16,10
2,9,40,10,14
2,9,41,14,16
2,9,42,16,17
2,9,43,17,20
2,9,44,20,24
2,9,45,24,22
2,9,46,22,15
2,9,47,15,24
2,9,48,24,8
2,9,49,8,12
2,9,50,12,10
2,9,51,10,15
2,9,52,15,8
2,9,53,8,15
2,9,54,15,7
2,9,55,7,12
2,9,56,12,10
2,9,57,10,11
2,9,58,11,5
2,9,59,5,9
2,10,0,0,27
2,10,1,27,27
2,10,2,27,27
2,10,3,27,24
2,10,4,24,23
2,10,5,23,19
2,10,6,19,34
2,10,7,34,30
2,10,8,30,30
2,10,9,30,29
2,10,10,29,29
2,10,11,29,31
2,10,12,31,41
2,10,13,41,42
2,10,14,42,38
2,10,15,38,38
2,10,16,38,43
2,10,17,43,35
2,10,18,35,38
2,10,19,38,35
2,10,20,35,35
2,10,21,35,42
2,10,22,42,41
2,10,23,41,38
2,10,24,38,25
2,10,25,25,27
2,10,26,27,32
2,10,27,32,32
2,10,28,32,29
2,10,29,29,27
2,10,30,27,30
2,10,31,30,33
2,10,32,33,27
2,10,33,27,25
2,10,34,25,31
2,10,35,31,31
2,10,36,31,22
2,10,37,22,20
2,10,38,20,20
2,10,39,20,26
2,10,40,26,23
2,10,41,23,24
2,10,42,24,30
2,10,43,30,33
2,10,44,33,33
2,10,45,33,32
2,10,46,32,25
2,10,47,25,33
2,10,48,33,36
2,10,49,36,40
2,10,50,40,40
2,10,51,40,41
2,10,52,41,44
2,10,53,44,37
2,10,54,37,41
2,10,55,41,44
2,10,56,44,42
2,10,57,42,39
2,10,58,39,43
2,10,59,43,41
2,11,0,41,53
2,11,1,53,47
2,11,2,47,45
2,11,3,45,54
2,11,4,54,50
2,11,5,50,53
2,11,6,53,45
2,11,7,45,44
2,11,8,44,47
2,11,9,47,47
2,11,10,47,41
2,11,11,41,46
2,11,12,46,54
2,11,13,54,46
2,11,14,46,45
2,11,15,45,53
2,11,16,53,48
2,11,17,48,48
2,11,18,48,51
2,11,19,51,56
2,11,20,56,51
2,11,21,51,56
2,11,22,56,58
2,11,23,58,51
2,11,24,51,69
2,11,25,69,68
2,11,26,68,67
2,11,27,67,67
2,11,28,67,67
2,11,29,67,65
2,11,30,65,42
2,11,31,42,40
2,11,32,40,38
2,11,33,38,43
2,11,34,43,44
2,11,35,44,40
2,11,36,40,32
2,11,37,32,28
2,11,38,28,33
2,11,39,33,25
2,11,40,25,29
2,11,41,29,34
2,11,42,34,26
2,11,43,26,21
2,11,44,21,27
2,11,45,27,28
2,11,46,28,22
2,11,47,22,29
2,11,48,29,17
2,11,49,17,19
2,11,50,19,20
2,11,51,20,17
2,11,52,17,24
2,11,53,24,21
2,11,54,21,16
2,11,55,16,19
2,11,56,19,24
2,11,57,24,21
2,11,58,21,23
2,11,59,23,19
2,12,0,19,13
2,12,1,13,21
2,12,2,21,16
2,12,3,16,19
2,12,4,19,19
2,12,5,19,18
2,12,6,18,13
2,12,7,13,19
2,12,8,19,10
2,12,9,10,12
2,12,10,12,10
2,12,11,10,12
2,12,12,12,18
2,12,13,18,20
2,12,14,20,18
2,12,15,18,19
2,12,16,19,21
2,12,17,21,16
2,12,18,16,12
2,12,19,12,19
2,12,20,19,17
2,12,21,17,13
2,12,22,13,19
2,12,23,19,16
2,12,24,16,15
2,12,25,15,22
2,12,26,22,22
2,12,27,22,17
2,12,28,17,20
2,12,29,20,15
2,12,30,15,15
2,12,31,15,11
2,12,32,11,18
2,12,33,18,12
2,12,34,12,13
2,12,35,13,18
2,12,36,18,20
2,12,37,20,14
2,12,38,14,17
2,12,39,17,21
2,12,40,21,15
2,12,41,15,18
2,12,42,18,14
2,12,43,14,18
2,12,44,18,12
2,12,45,12,12
2,12,46,12,15
2,12,47,15,17
2,12,48,17,13
2,12,49,13,17
2,12,50,17,16
2,12,51,16,22
2,12,52,22,20
2,12,53,20,14
2,12,54,14,22
2,12,55,22,17
2,12,56,17,22
2,12,57,22,15
2,12,58,15,16
2,12,59,16,21
2,13,0,21,13
2,13,1,13,13
2,13,2,13,19
2,13,3,19,16
2,13,4,16,20
2,13,5,20,20
2,13,6,20,18
2,13,7,18,18
2,13,8,18,10
2,13,9,10,16
2,13,10,16,18
2,13,11,18,16
2,13,12,16,13
2,13,13,13,13
2,13,14,13,13
2,13,15,13,18
2,13,16,18,15
2,13,17,15,15
2,13,18,15,13
2,13,19,13,20
2,13,20,20,17
2,13,21,17,11
2,13,22,11,11
2,13,23,11,20
2,13,24,20,19
2,13,25,19,17
2,13,26,17,16
2,13,27,16,17
2,13,28,17,24
2,13,29,24,18
2,13,30,18,12
2,13,31,12,17
2,13,32,17,16
2,13,33,16,12
2,13,34,12,16
2,13,35,16,15
2,13,36,15,21
2,13,37,21,20
2,13,38,20,12
2,13,39,12,15
2,13,40,15,13
2,13,41,13,13
2,13,42,13,20
2,13,43,20,17
2,13,44,17,20
2,13,45,20,11
2,13,46,11,11
2,13,47,11,15
2,13,48,15,20
2,13,49,20,21
2,13,50,21,18
2,13,51,18,15
2,13,52,15,22
2,13,53,22,17
2,13,54,17,19
2,13,55,19,14
2,13,56,14,23
2,13,57,23,23
2,13,58,23,20
2,13,59,20,22
2,14,0,22,18
2,14,1,18,18
2,14,2,18,23
2,14,3,23,15
2,14,4,15,24
2,14,5,24,16
